Customer_ID;Date_purchase;m
721;24/08/2014;191
721;24/07/2014;110
721;31/07/2014;88
721;14/08/2014;36
721;19/07/2014;125
721;15/08/2014;95
721;10/08/2014;44
721;15/07/2014;221
721;01/07/2014;66
721;08/07/2014;36
721;27/07/2014;110
721;26/08/2014;103
722;13/07/2014;39
722;11/08/2014;199
722;26/07/2014;160
722;12/08/2014;225
722;18/08/2014;106
723;18/11/2014;32
723;17/11/2014;141
723;04/11/2014;75
723;02/07/2014;47
723;20/07/2014;125
723;14/08/2014;59
723;30/10/2014;125
723;20/08/2014;32
723;28/08/2014;135
723;03/10/2014;141
723;02/08/2014;87
723;29/11/2014;43
724;18/09/2014;40
724;26/09/2014;46
725;17/07/2014;73
725;26/12/2014;48
728;22/12/2014;43
729;27/10/2014;200
729;07/09/2014;44
729;12/09/2014;222
729;18/07/2014;222
729;08/10/2014;105
729;17/08/2014;84
729;01/10/2014;243
729;24/10/2014;42
729;19/07/2014;31
729;12/07/2014;264
729;28/09/2014;243
729;05/11/2014;285
730;18/09/2014;213
730;01/10/2014;47
730;21/12/2014;85
731;10/10/2014;38
731;29/10/2014;135
731;30/10/2014;194
734;05/10/2014;112
734;13/10/2014;112
734;19/10/2014;366
735;24/11/2014;283
735;24/11/2014;424
735;24/11/2014;708
736;20/08/2014;165
736;06/08/2014;247
736;22/07/2014;57
736;12/12/2014;239
737;28/07/2014;126
737;19/07/2014;55
737;31/10/2014;119
739;02/10/2014;130
739;05/09/2014;428
739;05/10/2014;410
740;29/08/2014;105
740;04/09/2014;168
740;28/10/2014;168
741;07/09/2014;414
741;04/11/2014;691
742;22/10/2014;89
742;13/11/2014;742
742;01/12/2014;504
743;12/12/2014;673
743;05/11/2014;1035
743;09/12/2014;828
743;31/07/2014;103
743;04/07/2014;1190
743;29/08/2014;1139
743;22/07/2014;777
743;17/07/2014;1190
743;01/09/2014;1088
743;27/11/2014;51
743;23/08/2014;880
743;19/09/2014;622
743;13/12/2014;622
745;02/09/2014;38
745;15/11/2014;154
745;24/08/2014;335
745;07/11/2014;41
745;27/08/2014;90
745;13/08/2014;335
745;02/09/2014;77
745;15/11/2014;77
746;10/07/2014;48
746;01/10/2014;240
746;16/07/2014;192
746;31/07/2014;361
746;11/10/2014;601
746;05/10/2014;336
746;27/10/2014;361
747;29/10/2014;1016
749;14/07/2014;161
749;23/07/2014;322
749;30/08/2014;107
749;13/08/2014;53
749;04/10/2014;48
749;07/09/2014;699
749;24/10/2014;699
751;13/09/2014;586
751;23/10/2014;430
751;28/08/2014;195
751;08/12/2014;136
752;20/09/2014;653
752;22/09/2014;725
752;18/11/2014;217
755;11/10/2014;104
755;11/10/2014;224
755;19/10/2014;164
755;01/08/2014;186
755;22/11/2014;37
755;27/11/2014;194
758;09/08/2014;695
758;10/12/2014;463
759;21/07/2014;383
759;01/08/2014;255
759;16/07/2014;383
759;21/10/2014;1109
760;12/07/2014;580
760;01/10/2014;580
760;13/09/2014;604
760;11/09/2014;35
760;10/10/2014;46
761;22/08/2014;493
761;08/10/2014;740
761;14/12/2014;617
762;21/08/2014;334
762;24/12/2014;185
763;11/08/2014;135
763;10/09/2014;810
763;09/10/2014;432
763;23/09/2014;810
763;05/10/2014;540
763;26/08/2014;756
763;01/10/2014;594
763;01/10/2014;729
763;18/10/2014;513
764;11/09/2014;79
764;10/12/2014;237
767;24/09/2014;229
767;10/09/2014;62
767;11/09/2014;41
767;16/09/2014;417
767;24/10/2014;500
769;16/09/2014;74
769;15/09/2014;272
769;09/12/2014;247
770;09/08/2014;377
770;26/07/2014;534
770;02/08/2014;944
770;08/11/2014;188
772;19/09/2014;148
772;17/08/2014;385
772;05/11/2014;207
772;16/11/2014;237
773;20/10/2014;346
773;25/08/2014;255
773;15/11/2014;255
774;07/07/2014;655
774;06/11/2014;199
775;06/09/2014;455
775;17/11/2014;759
776;02/11/2014;75
777;09/11/2014;79
777;10/09/2014;53
777;18/11/2014;53
777;10/11/2014;330
777;19/11/2014;39
784;28/08/2014;158
784;02/09/2014;37
784;26/08/2014;121
784;19/11/2014;205
784;24/11/2014;102
785;08/07/2014;338
785;25/09/2014;254
785;09/08/2014;232
785;09/09/2014;148
785;31/07/2014;63
785;16/08/2014;444
785;04/10/2014;487
786;08/07/2014;358
786;30/09/2014;403
786;12/12/2014;403
787;18/11/2014;113
787;28/11/2014;90
789;23/09/2014;389
789;30/08/2014;689
789;14/10/2014;119
789;04/08/2014;239
789;10/07/2014;689
789;01/11/2014;808
790;13/11/2014;208
791;13/07/2014;129
791;17/10/2014;584
791;01/07/2014;606
791;26/10/2014;411
791;17/12/2014;37
795;06/09/2014;373
795;14/10/2014;269
795;08/08/2014;477
795;17/09/2014;83
795;11/09/2014;499
795;17/09/2014;32
795;22/09/2014;457
795;21/11/2014;207
796;03/12/2014;367
797;24/08/2014;161
797;29/12/2014;323
800;14/10/2014;128
800;21/11/2014;154
801;01/09/2014;458
801;19/09/2014;396
801;08/12/2014;542
801;02/11/2014;291
801;05/10/2014;35
801;17/09/2014;62
801;23/09/2014;41
801;22/12/2014;396
801;30/10/2014;104
801;29/12/2014;208
802;05/09/2014;481
802;11/10/2014;535
803;19/07/2014;56
803;01/07/2014;215
803;04/09/2014;294
803;09/07/2014;56
803;30/10/2014;226
803;18/11/2014;34
804;16/08/2014;843
804;24/08/2014;140
804;08/09/2014;85
804;22/11/2014;815
804;10/10/2014;168
804;07/09/2014;85
804;30/08/2014;365
804;21/11/2014;281
804;16/10/2014;140
804;13/11/2014;85
804;22/11/2014;224
806;15/09/2014;944
806;12/08/2014;551
806;01/11/2014;40
807;23/11/2014;124
808;05/11/2014;393
809;19/08/2014;164
809;05/11/2014;741
810;10/01/2015;270
810;30/09/2014;2029
810;09/10/2014;1556
810;26/08/2014;135
810;10/12/2014;1623
810;15/01/2015;1014
811;21/07/2014;212
811;22/10/2014;341
811;07/08/2014;341
811;05/10/2014;200
811;29/09/2014;259
811;21/11/2014;129
811;22/12/2014;212
812;24/10/2014;1452
813;23/11/2014;194
816;09/11/2014;159
816;19/12/2014;637
816;20/08/2014;664
816;02/01/2015;48
819;10/09/2014;778
819;06/09/2014;333
819;29/08/2014;694
819;03/10/2014;278
819;28/10/2014;416
820;06/07/2014;67
820;01/09/2014;337
820;17/07/2014;134
820;27/08/2014;538
820;02/10/2014;1010
821;14/09/2014;324
821;11/12/2014;696
821;01/07/2014;580
821;01/09/2014;556
821;06/11/2014;139
821;27/08/2014;185
821;22/11/2014;673
821;21/07/2014;92
821;15/10/2014;649
821;11/12/2014;488
824;27/10/2014;122
828;09/07/2014;104
828;09/09/2014;328
828;22/07/2014;413
828;01/09/2014;499
828;20/08/2014;275
828;12/09/2014;465
828;27/11/2014;499
829;11/10/2014;308
829;19/10/2014;321
829;31/10/2014;241
833;28/08/2014;760
833;05/12/2014;168
833;20/01/2015;338
834;13/09/2014;345
834;02/09/2014;120
834;31/10/2014;518
836;14/12/2014;1050
840;04/08/2014;673
840;09/07/2014;723
840;10/11/2014;149
844;13/09/2014;390
844;22/11/2014;697
844;04/12/2014;613
844;14/07/2014;474
844;08/12/2014;362
846;17/07/2014;498
846;03/12/2014;237
846;16/08/2014;189
846;14/10/2014;37
846;20/10/2014;522
846;18/11/2014;664
846;27/08/2014;498
846;20/09/2014;428
846;18/11/2014;428
846;23/11/2014;284
846;01/01/2015;94
847;28/11/2014;316
847;16/11/2014;382
847;16/07/2014;199
847;05/12/2014;482
850;04/07/2014;684
850;23/07/2014;641
850;17/07/2014;1154
850;26/10/2014;299
850;06/07/2014;42
850;06/10/2014;470
850;14/08/2014;85
850;05/09/2014;171
850;26/10/2014;342
852;18/01/2015;1207
853;22/08/2014;105
853;27/10/2014;35
853;09/10/2014;388
853;20/11/2014;282
854;19/07/2014;222
854;02/07/2014;242
854;23/09/2014;242
854;26/10/2014;525
854;30/09/2014;242
854;01/12/2014;242
857;08/10/2014;196
857;24/10/2014;147
857;14/08/2014;491
857;10/10/2014;459
857;13/08/2014;245
857;26/10/2014;278
858;27/09/2014;606
858;02/10/2014;202
858;25/11/2014;525
858;28/11/2014;566
859;30/10/2014;96
859;06/07/2014;73
859;08/11/2014;33
859;15/08/2014;45
859;21/11/2014;107
862;21/09/2014;637
862;16/10/2014;90
862;21/11/2014;637
866;29/11/2014;594
867;23/12/2014;137
869;14/07/2014;89
869;26/10/2014;313
874;07/11/2014;544
875;06/10/2014;433
875;16/11/2014;1011
875;17/01/2015;722
876;21/09/2014;518
876;05/12/2014;172
877;26/08/2014;100
877;09/10/2014;192
877;15/08/2014;183
877;06/11/2014;150
880;02/12/2014;709
884;04/08/2014;265
884;15/07/2014;198
884;12/07/2014;212
884;24/11/2014;278
886;02/10/2014;732
886;13/09/2014;199
886;30/10/2014;932
886;05/12/2014;865
887;15/07/2014;291
887;25/07/2014;303
887;15/08/2014;170
887;01/07/2014;280
887;24/08/2014;194
887;17/12/2014;194
887;14/10/2014;230
887;28/11/2014;109
887;05/01/2015;365
888;28/10/2014;364
888;26/07/2014;291
888;17/10/2014;349
888;18/07/2014;306
888;01/07/2014;101
888;12/08/2014;160
888;17/07/2014;436
888;05/11/2014;145
889;30/10/2014;59
890;19/09/2014;1307
890;06/07/2014;43
890;02/10/2014;348
891;02/10/2014;465
891;06/11/2014;745
892;12/11/2014;454
895;23/07/2014;721
895;18/07/2014;721
895;15/07/2014;495
895;13/12/2014;856
896;02/10/2014;178
896;27/10/2014;178
897;08/09/2014;337
897;18/01/2015;842
897;19/01/2015;252
900;03/08/2014;173
900;12/09/2014;417
900;02/08/2014;243
900;17/11/2014;1044
901;25/09/2014;630
901;04/11/2014;171
901;29/11/2014;745
901;21/10/2014;315
901;05/12/2014;544
901;23/10/2014;286
901;02/09/2014;229
901;04/09/2014;57
901;26/12/2014;315
901;05/01/2015;229
902;28/10/2014;320
904;28/10/2014;386
904;22/08/2014;507
904;06/11/2014;140
905;04/10/2014;1060
905;20/10/2014;204
908;12/11/2014;558
909;05/07/2014;960
909;29/10/2014;274
910;17/07/2014;219
910;05/10/2014;36
910;27/08/2014;267
910;31/08/2014;29
910;09/10/2014;124
913;22/09/2014;689
913;24/07/2014;511
913;31/10/2014;536
914;02/11/2014;868
915;29/09/2014;62
915;05/09/2014;500
915;01/12/2014;500
917;08/09/2014;105
917;18/11/2014;505
918;05/09/2014;1142
918;21/09/2014;596
918;15/08/2014;347
918;10/08/2014;894
918;20/07/2014;1241
918;05/10/2014;645
918;12/10/2014;1490
919;11/11/2014;313
919;23/09/2014;313
919;26/11/2014;228
920;15/08/2014;746
920;01/08/2014;414
920;28/10/2014;110
920;18/01/2015;552
921;02/09/2014;501
921;04/08/2014;479
921;14/09/2014;87
921;19/10/2014;197
921;25/10/2014;197
924;19/09/2014;75
924;02/08/2014;75
924;18/09/2014;200
924;30/10/2014;550
924;01/11/2014;700
924;27/11/2014;750
925;31/10/2014;152
926;02/10/2014;1737
926;01/08/2014;359
926;07/11/2014;1138
926;19/11/2014;958
927;26/07/2014;194
927;20/07/2014;604
927;29/10/2014;367
928;01/08/2014;421
928;14/09/2014;441
928;15/10/2014;482
928;12/08/2014;160
928;10/08/2014;461
928;12/08/2014;100
928;26/08/2014;541
928;18/11/2014;120
928;04/01/2015;200
929;11/09/2014;264
929;15/10/2014;552
929;24/09/2014;639
929;29/07/2014;264
929;08/09/2014;573
929;07/08/2014;441
929;15/11/2014;485
932;07/12/2014;535
932;07/12/2014;215
932;26/12/2014;375
933;28/10/2014;309
933;09/09/2014;240
933;22/10/2014;309
933;15/08/2014;229
933;14/09/2014;46
933;03/11/2014;35
934;10/08/2014;104
934;30/08/2014;186
934;28/09/2014;248
934;02/09/2014;258
934;11/11/2014;237
935;03/01/2015;460
936;10/01/2015;406
938;28/10/2014;625
938;13/11/2014;625
939;17/10/2014;100
939;28/11/2014;50
939;20/12/2014;151
941;20/11/2014;359
941;11/09/2014;115
941;10/08/2014;115
941;09/08/2014;49
941;02/12/2014;164
941;01/11/2014;457
941;28/08/2014;473
941;09/12/2014;326
942;21/01/2015;242
942;24/01/2015;727
943;25/09/2014;159
943;14/09/2014;191
943;22/09/2014;431
943;02/12/2014;431
944;07/08/2014;349
944;08/09/2014;624
944;21/08/2014;224
944;26/09/2014;698
944;19/09/2014;174
944;01/11/2014;748
946;13/11/2014;376
946;19/10/2014;326
946;14/10/2014;551
946;18/11/2014;150
946;15/12/2014;200
947;03/07/2014;265
947;22/11/2014;132
949;17/12/2014;672
949;22/12/2014;886
949;10/01/2015;91
949;24/12/2014;305
949;13/01/2015;183
951;02/08/2014;145
951;01/09/2014;31
951;23/09/2014;77
951;13/08/2014;223
951;03/08/2014;206
951;08/08/2014;42
951;13/08/2014;42
951;29/09/2014;111
951;15/08/2014;223
951;03/10/2014;249
951;06/10/2014;120
952;26/07/2014;521
952;30/11/2014;781
955;09/11/2014;86
955;20/11/2014;260
956;22/08/2014;345
956;03/10/2014;508
956;19/10/2014;427
956;11/10/2014;366
956;28/09/2014;122
956;07/09/2014;305
956;03/11/2014;101
957;17/12/2014;1151
958;06/11/2014;65
958;07/07/2014;221
958;22/10/2014;171
958;07/08/2014;229
958;28/09/2014;39
958;19/10/2014;106
958;21/01/2015;122
959;02/07/2014;428
959;08/10/2014;428
959;26/08/2014;396
959;28/10/2014;38
961;15/12/2014;315
962;21/07/2014;115
962;12/07/2014;614
962;14/08/2014;922
962;03/12/2014;153
969;06/08/2014;690
969;22/08/2014;509
969;27/08/2014;290
969;20/07/2014;582
969;18/09/2014;37
969;08/10/2014;1054
970;22/08/2014;428
970;29/09/2014;73
970;23/07/2014;177
970;06/08/2014;44
970;20/10/2014;236
976;01/08/2014;128
976;15/07/2014;245
976;29/09/2014;361
976;14/08/2014;257
976;04/10/2014;39
976;26/10/2014;219
977;31/08/2014;274
977;12/07/2014;274
977;13/11/2014;684
979;22/12/2014;172
980;13/10/2014;238
980;21/07/2014;297
980;20/10/2014;228
980;17/12/2014;198
981;28/09/2014;290
981;05/10/2014;225
981;06/10/2014;193
981;29/09/2014;839
981;29/10/2014;581
983;01/12/2014;106
983;24/09/2014;533
983;22/08/2014;38
983;12/08/2014;667
983;14/11/2014;134
983;06/09/2014;506
983;10/12/2014;800
985;22/08/2014;602
985;30/10/2014;258
985;06/09/2014;430
985;06/11/2014;688
986;31/08/2014;387
986;25/07/2014;74
986;03/10/2014;133
986;17/11/2014;208
989;28/07/2014;256
989;02/10/2014;183
989;24/07/2014;624
989;29/09/2014;256
989;28/07/2014;440
989;29/11/2014;403
993;07/09/2014;1193
993;08/10/2014;383
993;25/09/2014;512
993;02/09/2014;895
993;03/07/2014;298
993;03/07/2014;937
993;19/10/2014;1022
998;18/01/2015;297
998;20/01/2015;247
998;21/01/2015;49
999;27/07/2014;108
999;05/11/2014;326
999;19/10/2014;217
999;13/12/2014;979
1001;14/07/2014;369
1001;26/10/2014;581
1001;13/10/2014;475
1001;28/09/2014;475
1001;29/10/2014;158
1004;12/11/2014;567
1005;03/08/2014;249
1005;02/11/2014;37
1005;27/09/2014;176
1005;26/11/2014;267
1005;21/08/2014;267
1005;27/08/2014;176
1005;07/10/2014;56
1005;14/12/2014;83
1006;03/11/2014;38
1006;25/07/2014;139
1006;06/10/2014;170
1006;18/11/2014;40
1007;24/11/2014;160
1008;24/08/2014;46
1008;12/09/2014;632
1008;15/07/2014;562
1008;09/01/2015;515
1009;06/08/2014;43
1009;14/07/2014;264
1009;06/08/2014;144
1009;04/09/2014;312
1009;02/07/2014;252
1009;03/07/2014;288
1009;17/11/2014;288
1010;23/11/2014;1055
1011;29/09/2014;673
1011;26/09/2014;392
1011;19/08/2014;813
1011;24/11/2014;196
1012;28/11/2014;78
1012;03/08/2014;852
1012;16/12/2014;154
1013;20/11/2014;491
1013;04/12/2014;334
1016;03/09/2014;421
1016;16/11/2014;347
1016;12/10/2014;406
1016;03/12/2014;271
1016;05/10/2014;316
1016;06/09/2014;421
1016;30/09/2014;45
1016;07/12/2014;271
1016;26/12/2014;135
1016;14/11/2014;271
1016;31/12/2014;48
1017;01/12/2014;641
1017;18/01/2015;92
1018;10/09/2014;418
1018;01/10/2014;913
1018;22/10/2014;304
1018;18/09/2014;190
1018;27/10/2014;685
1020;13/08/2014;290
1020;11/10/2014;217
1020;22/08/2014;459
1020;10/09/2014;266
1020;03/11/2014;628
1020;17/09/2014;266
1020;28/11/2014;121
1020;06/12/2014;507
1021;24/07/2014;606
1021;24/08/2014;633
1021;06/10/2014;237
1021;26/08/2014;40
1021;12/11/2014;290
1021;08/07/2014;369
1021;31/08/2014;237
1021;14/11/2014;132
1023;25/11/2014;297
1024;10/08/2014;477
1024;28/10/2014;130
1028;03/09/2014;67
1028;08/12/2014;438
1029;08/12/2014;176
1029;13/12/2014;880
1031;14/08/2014;241
1031;29/10/2014;282
1031;23/08/2014;181
1031;14/11/2014;202
1033;03/07/2014;318
1033;08/09/2014;47
1033;10/10/2014;390
1034;15/10/2014;1156
1034;04/11/2014;231
1035;30/07/2014;998
1035;28/07/2014;678
1035;18/08/2014;142
1035;16/09/2014;428
1035;23/08/2014;35
1035;12/11/2014;428
1036;06/07/2014;294
1036;29/10/2014;181
1037;05/08/2014;961
1037;03/12/2014;480
1040;23/07/2014;552
1040;28/09/2014;484
1040;09/12/2014;138
1041;11/11/2014;706
1042;17/09/2014;790
1042;11/09/2014;158
1042;15/09/2014;263
1042;23/10/2014;421
1044;04/11/2014;321
1044;08/09/2014;518
1044;05/08/2014;518
1044;23/11/2014;494
1046;22/11/2014;909
1048;26/10/2014;292
1052;01/09/2014;312
1052;12/09/2014;369
1052;01/09/2014;37
1052;03/09/2014;85
1052;29/10/2014;511
1052;09/11/2014;682
1054;06/10/2014;998
1054;20/08/2014;190
1054;17/07/2014;286
1054;09/09/2014;951
1054;10/10/2014;1284
1054;23/09/2014;713
1054;05/09/2014;808
1054;21/11/2014;523
1055;09/07/2014;136
1055;08/08/2014;243
1055;09/07/2014;49
1055;10/08/2014;78
1055;16/12/2014;292
1055;18/12/2014;147
1057;02/11/2014;602
1057;03/12/2014;267
1058;31/08/2014;417
1058;12/07/2014;44
1058;22/08/2014;43
1058;07/12/2014;242
1059;27/07/2014;747
1059;25/11/2014;373
1059;29/11/2014;995
1062;18/10/2014;65
1062;01/11/2014;294
1062;06/01/2015;179
1062;09/11/2014;229
1062;16/01/2015;49
1062;16/01/2015;376
1066;08/01/2015;419
1067;22/08/2014;104
1067;01/08/2014;1041
1067;14/07/2014;520
1067;19/07/2014;416
1067;24/10/2014;312
1071;13/07/2014;628
1071;28/07/2014;411
1071;20/08/2014;498
1071;14/11/2014;454
1072;13/09/2014;372
1072;16/08/2014;372
1072;25/10/2014;1398
1073;25/11/2014;393
1073;18/01/2015;131
1074;25/07/2014;232
1074;03/11/2014;349
1074;16/12/2014;407
1075;13/12/2014;121
1085;05/07/2014;804
1085;18/11/2014;241
1086;09/07/2014;30
1086;22/07/2014;235
1086;26/08/2014;86
1086;03/11/2014;124
1089;23/07/2014;925
1089;04/09/2014;391
1089;17/09/2014;356
1089;29/11/2014;35
1089;04/09/2014;996
1089;10/08/2014;249
1089;01/12/2014;249
1090;11/12/2014;254
1097;17/08/2014;281
1097;04/09/2014;90
1097;25/07/2014;261
1097;22/10/2014;241
1098;21/07/2014;140
1098;09/11/2014;731
1098;16/10/2014;815
1098;14/11/2014;815
1098;28/10/2014;618
1098;24/07/2014;197
1098;26/07/2014;168
1098;21/11/2014;674
1106;09/09/2014;148
1106;07/07/2014;271
1106;26/10/2014;175
1108;10/08/2014;92
1108;23/09/2014;84
1108;24/10/2014;135
1108;18/12/2014;118
1110;12/07/2014;543
1110;04/10/2014;429
1110;15/07/2014;715
1110;18/09/2014;400
1110;15/10/2014;257
1111;04/12/2014;703
1114;12/08/2014;265
1114;12/11/2014;443
1117;22/10/2014;202
1121;08/08/2014;749
1121;14/08/2014;423
1121;28/08/2014;390
1121;18/09/2014;130
1121;26/09/2014;912
1121;31/07/2014;423
1121;04/08/2014;814
1121;26/10/2014;456
1122;28/09/2014;546
1122;16/07/2014;117
1122;28/07/2014;1133
1122;11/11/2014;703
1123;03/09/2014;264
1123;20/11/2014;215
1125;05/09/2014;93
1125;15/09/2014;554
1125;14/11/2014;400
1126;07/07/2014;537
1126;01/11/2014;483
1127;01/07/2014;420
1127;04/09/2014;168
1127;30/11/2014;84
1134;28/09/2014;416
1134;03/11/2014;798
1134;02/07/2014;416
1134;16/08/2014;659
1134;28/09/2014;313
1134;31/12/2014;242
1134;20/10/2014;208
1134;19/12/2014;1006
1134;15/01/2015;104
1135;10/08/2014;91
1135;08/10/2014;152
1135;22/11/2014;214
1135;13/10/2014;305
1135;04/11/2014;642
1135;03/07/2014;123
1135;06/10/2014;367
1135;12/12/2014;305
1137;07/09/2014;286
1137;29/07/2014;118
1137;08/12/2014;138
1139;24/07/2014;69
1139;31/07/2014;436
1139;10/10/2014;459
1139;08/11/2014;69
1141;27/07/2014;554
1141;24/10/2014;221
1141;01/11/2014;443
1141;12/10/2014;443
1141;06/11/2014;665
1142;16/09/2014;287
1142;24/10/2014;91
1142;28/10/2014;117
1144;08/07/2014;364
1144;15/09/2014;42
1144;23/07/2014;168
1144;07/10/2014;154
1144;29/09/2014;154
1144;22/08/2014;210
1144;23/10/2014;224
1145;04/01/2015;216
1145;14/01/2015;72
1145;19/01/2015;361
1146;02/07/2014;113
1146;03/10/2014;1019
1146;10/09/2014;56
1146;11/09/2014;226
1146;04/11/2014;283
1148;05/11/2014;156
1148;27/09/2014;254
1148;27/12/2014;254
1148;28/11/2014;39
1148;21/07/2014;390
1148;07/08/2014;214
1148;08/09/2014;566
1148;25/09/2014;136
1148;27/01/2015;214
1150;23/08/2014;32
1150;02/09/2014;320
1150;07/10/2014;331
1150;13/09/2014;68
1150;17/08/2014;33
1150;29/10/2014;274
1150;17/08/2014;228
1150;29/10/2014;160
1150;15/11/2014;286
1151;19/09/2014;222
1151;16/11/2014;39
1151;08/07/2014;122
1151;11/09/2014;191
1151;24/11/2014;168
1152;11/08/2014;933
1152;17/10/2014;222
1152;03/09/2014;266
1152;06/07/2014;622
1152;03/07/2014;755
1152;08/07/2014;1288
1152;08/07/2014;44
1152;23/10/2014;844
1153;09/12/2014;165
1153;09/11/2014;61
1153;14/10/2014;286
1153;26/08/2014;362
1153;15/12/2014;407
1154;21/10/2014;120
1154;30/11/2014;540
1154;25/01/2015;421
1155;05/09/2014;524
1155;20/08/2014;74
1155;21/10/2014;599
1155;07/11/2014;749
1157;30/10/2014;221
1157;17/09/2014;122
1157;25/11/2014;172
1157;04/09/2014;49
1157;07/12/2014;713
1157;08/12/2014;491
1158;27/09/2014;1013
1158;10/12/2014;225
1159;02/09/2014;436
1159;17/08/2014;90
1159;02/07/2014;45
1159;28/07/2014;145
1159;05/08/2014;382
1159;26/10/2014;490
1161;26/09/2014;297
1161;07/07/2014;409
1161;18/10/2014;557
1161;10/10/2014;148
1161;07/11/2014;409
1162;03/08/2014;48
1162;17/10/2014;161
1162;29/11/2014;371
1164;22/10/2014;1132
1164;18/09/2014;525
1164;09/08/2014;323
1164;16/10/2014;970
1164;08/11/2014;1173
1167;18/12/2014;486
1168;09/12/2014;53
1172;21/09/2014;689
1172;23/08/2014;344
1172;05/11/2014;197
1172;07/12/2014;197
1173;03/08/2014;48
1173;23/11/2014;72
1174;14/10/2014;106
1178;18/11/2014;886
1178;02/08/2014;361
1178;03/07/2014;492
1178;07/09/2014;394
1178;17/10/2014;591
1178;14/07/2014;361
1178;22/11/2014;624
1178;24/11/2014;427
1178;05/09/2014;952
1178;03/12/2014;525
1182;10/12/2014;96
1186;20/11/2014;247
1188;31/10/2014;616
1190;18/10/2014;113
1190;18/10/2014;134
1190;05/10/2014;33
1190;12/08/2014;149
1190;01/10/2014;113
1190;17/08/2014;30
1190;09/07/2014;67
1190;06/12/2014;82
1191;20/09/2014;354
1191;18/07/2014;583
1191;09/12/2014;101
1192;16/11/2014;399
1194;30/07/2014;104
1194;02/08/2014;654
1194;27/07/2014;156
1194;16/11/2014;628
1196;26/10/2014;324
1198;08/09/2014;750
1198;18/08/2014;285
1198;03/12/2014;142
1200;20/07/2014;578
1200;24/09/2014;125
1200;08/09/2014;50
1200;04/07/2014;352
1200;14/11/2014;629
1201;29/10/2014;216
1201;03/09/2014;102
1201;08/11/2014;178
1201;19/11/2014;255
1205;02/10/2014;865
1205;20/08/2014;182
1205;25/09/2014;409
1205;08/07/2014;136
1205;27/10/2014;956
1207;25/09/2014;661
1207;06/09/2014;862
1207;23/11/2014;402
1209;20/10/2014;98
1209;15/01/2015;32
1213;16/07/2014;513
1213;22/11/2014;659
1214;22/11/2014;396
1214;02/11/2014;1188
1214;11/12/2014;396
1216;29/07/2014;344
1216;22/08/2014;57
1216;16/11/2014;173
1217;09/09/2014;1009
1217;09/08/2014;565
1217;20/11/2014;646
1218;10/08/2014;775
1218;26/11/2014;97
1218;20/10/2014;387
1218;31/12/2014;871
1219;23/01/2015;424
1221;09/08/2014;536
1221;07/08/2014;188
1221;14/10/2014;346
1222;17/10/2014;1181
1222;21/11/2014;379
1222;31/12/2014;590
1222;03/11/2014;843
1222;03/01/2015;548
1222;13/11/2014;211
1222;02/12/2014;590
1222;20/01/2015;927
1223;23/10/2014;255
1224;19/12/2014;235
1225;11/08/2014;464
1225;08/12/2014;1393
1228;26/10/2014;235
1231;02/11/2014;570
1232;17/12/2014;370
1232;17/12/2014;740
1234;02/09/2014;629
1234;19/09/2014;335
1234;04/09/2014;461
1234;22/09/2014;83
1234;07/10/2014;398
1235;26/08/2014;707
1235;25/10/2014;606
1236;16/09/2014;778
1236;18/11/2014;185
1236;29/11/2014;371
1236;18/09/2014;1001
1236;03/10/2014;1001
1236;12/11/2014;593
1236;27/09/2014;482
1236;29/10/2014;444
1236;05/01/2015;518
1240;25/07/2014;385
1240;19/08/2014;192
1240;07/07/2014;234
1240;06/11/2014;234
1240;24/07/2014;29
1240;15/12/2014;124
1241;31/08/2014;220
1241;28/07/2014;176
1241;04/08/2014;397
1241;27/09/2014;574
1241;04/11/2014;1104
1242;30/10/2014;353
1242;07/10/2014;562
1242;27/08/2014;478
1242;31/10/2014;312
1245;21/10/2014;738
1245;01/11/2014;632
1246;11/10/2014;181
1246;12/11/2014;253
1249;03/08/2014;153
1249;09/12/2014;255
1250;05/07/2014;672
1250;12/07/2014;948
1250;05/07/2014;316
1250;07/10/2014;988
1251;13/10/2014;668
1251;18/07/2014;187
1251;23/11/2014;106
1252;11/12/2014;87
1254;17/07/2014;711
1254;09/10/2014;656
1254;06/08/2014;875
1254;20/08/2014;1422
1254;12/10/2014;875
1254;31/10/2014;1367
1257;10/09/2014;432
1257;30/11/2014;384
1260;30/08/2014;502
1260;20/08/2014;159
1260;01/12/2014;684
1261;23/10/2014;587
1263;10/10/2014;77
1263;12/08/2014;135
1263;24/10/2014;193
1263;08/09/2014;48
1263;10/08/2014;67
1263;22/11/2014;38
1266;21/08/2014;337
1266;11/10/2014;153
1266;01/09/2014;888
1266;29/09/2014;306
1266;14/10/2014;520
1267;30/10/2014;953
1267;31/10/2014;442
1269;29/10/2014;189
1269;09/11/2014;380
1270;24/08/2014;42
1270;15/10/2014;140
1270;01/11/2014;157
1274;14/07/2014;316
1274;31/08/2014;316
1274;27/09/2014;48
1274;16/11/2014;383
1274;23/08/2014;133
1274;23/11/2014;49
1275;27/08/2014;362
1275;24/11/2014;407
1276;23/07/2014;212
1276;26/08/2014;637
1276;03/12/2014;496
1277;11/07/2014;40
1277;22/11/2014;40
1277;03/08/2014;426
1277;02/11/2014;507
1277;27/11/2014;507
1278;28/10/2014;1343
1279;09/07/2014;233
1279;04/11/2014;331
1279;11/09/2014;165
1279;02/09/2014;233
